0.4,0.2,0.4
0.62757,0.2,0.17243
0.7187,0.2,0.081302
0.74279,0.2,0.057214
0.74837,0.2,0.051625
0.74964,0.2,0.050361
0.74992,0.2,0.050081
0.74998,0.2,0.050021
0.75,0.2,0.050003
0.75,0.2,0.05
0.75,0.2,0.049999
0.75,0.2,0.049999
0.75003,0.2,0.049974
0.74999,0.2,0.050014
0.75,0.2,0.050005
0.75,0.2,0.050001
0.75,0.2,0.050003
0.75,0.2,0.050001
0.75,0.2,0.049998
0.75001,0.2,0.049993
0.74999,0.2,0.050011
0.75003,0.2,0.049966
0.74998,0.2,0.050017
0.75001,0.2,0.049989
0.75002,0.2,0.04998
0.74997,0.2,0.050034
0.75001,0.2,0.049992
0.74999,0.2,0.050014
0.75,0.2,0.049999
0.75,0.2,0.050002
0.75,0.2,0.049996
0.75,0.2,0.050005
0.75002,0.2,0.049979
0.74998,0.2,0.050016
0.75003,0.2,0.049974
0.75002,0.2,0.049979
0.74996,0.2,0.050041
0.75003,0.2,0.049973
0.74996,0.2,0.050036
0.75,0.2,0.049997
0.74999,0.2,0.050009
0.75,0.2,0.049997
0.75,0.2,0.050004
0.75001,0.2,0.049988
0.74999,0.2,0.050012
0.75003,0.2,0.049972
0.75001,0.2,0.04999
0.74997,0.2,0.050028
0.75005,0.2,0.049953
0.74995,0.2,0.05005
0.75001,0.2,0.049992
0.74998,0.2,0.050022
0.75,0.2,0.049998
0.74999,0.2,0.050007
0.75001,0.2,0.049993
0.74999,0.2,0.050008
0.75002,0.2,0.04998
0.75,0.2,0.05
0.75,0.2,0.050005
0.75005,0.2,0.049948
0.74995,0.2,0.05005
0.75002,0.2,0.04998
0.74998,0.2,0.050024
0.75,0.2,0.050003
0.74999,0.2,0.050012
0.75,0.2,0.049996
0.74999,0.2,0.050006
0.75001,0.2,0.049989
0.75,0.2,0.050004
0.75001,0.2,0.04999
0.75003,0.2,0.049965
0.74996,0.2,0.050041
0.75004,0.2,0.049958
0.74999,0.2,0.050015
0.74999,0.2,0.050014
0.74999,0.2,0.05001
0.75,0.2,0.050003
0.74999,0.2,0.050006
0.75001,0.2,0.049995
0.75,0.2,0.050004
0.75001,0.2,0.049989
0.75002,0.2,0.049985
0.74998,0.2,0.050024
0.75006,0.2,0.049944
0.74999,0.2,0.050012
0.74998,0.2,0.050017
0.75001,0.2,0.049991
0.74998,0.2,0.05002
0.75,0.2,0.050005
0.75,0.2,0.05
0.75,0.2,0.050003
0.75001,0.2,0.049994
0.75001,0.2,0.049995
0.74999,0.2,0.050009
0.75004,0.2,0.049956
0.74998,0.2,0.050018
0.74999,0.2,0.050014
0.74999,0.2,0.050007
0.75,0.2,0.050002
0.75,0.2,0.050005
0.75,0.2,0.050002
